"Sample.ID","Replicate.Number","Sample.Volume","Sample.Collection.Method","Filter.Preservation.Method","Sample.Notes","Filter.Type","Filter.Pore.Size","Survey.Date.and.Time","Site.Name","Crew","Blank.Included","Site.Notes","County","State","Year","Habitat","Size","Site.Character","Project.Name","Waterbody.Name","Sample.Depth","Sub.Site.Locations","flow.CMS","Air.Temperature","Water.Temperature","Dissolved.Oxygen","Specific.Conductance","pH","X.Coordinate","Y.Coordinate","Extraction.Status","Location.Storage.Method","DNA.Volume.ul.remaining","RNA.Volume.ul.remaining"
"Jenny4_20230719_8",8,550,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 17:27","Jenny4","DC, DK, SS","yes","No pH, relocated due to beaver pond","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, above barrier","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface","L,R,C",0.815432346,30.2,18.5,8.38,221.1,NA,-122.358247,42.0232263,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Jenny4_20230719_9",9,575,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 17:27","Jenny4","DC, DK, SS","yes","No pH, relocated due to beaver pond","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, above barrier","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface","L,R,C",0.815432346,30.2,18.5,8.38,221.1,NA,-122.358247,42.0232263,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Jenny4_20230719_10",10,550,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 17:27","Jenny4","DC, DK, SS","yes","No pH, relocated due to beaver pond","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, above barrier","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface","L,R,C",0.815432346,30.2,18.5,8.38,221.1,NA,-122.358247,42.0232263,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Fall2_20230719_1",1,600,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 19:11","Fall2","DO, SS, DC","no","At small pondo below rock weir","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, above barrier","PRJ107489_Lower Klamath Project ","Fall Creek","Surface","L,C,R",0.96,31.8,18.8,7.84,154.3,NA,-122.3461373,42.0176536,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Fall2_20230719_2",2,750,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 19:11","Fall2","DO, SS, DC","no","At small pondo below rock weir","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, above barrier","PRJ107489_Lower Klamath Project ","Fall Creek","Surface","L,C,R",0.96,31.8,18.8,7.84,154.3,NA,-122.3461373,42.0176536,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Fall2_20230719_3",3,725,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 19:11","Fall2","DO, SS, DC","no","At small pondo below rock weir","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, above barrier","PRJ107489_Lower Klamath Project ","Fall Creek","Surface","L,C,R",0.96,31.8,18.8,7.84,154.3,NA,-122.3461373,42.0176536,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Fall2_20230719_4",4,725,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 19:11","Fall2","DO, SS, DC","no","At small pondo below rock weir","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, above barrier","PRJ107489_Lower Klamath Project ","Fall Creek","Surface","L,C,R",0.96,31.8,18.8,7.84,154.3,NA,-122.3461373,42.0176536,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Fall2_20230719_5",5,550,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 19:11","Fall2","DO, SS, DC","no","At small pondo below rock weir","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, above barrier","PRJ107489_Lower Klamath Project ","Fall Creek","Surface","L,C,R",0.96,31.8,18.8,7.84,154.3,NA,-122.3461373,42.0176536,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Fall2_20230719_6",6,830,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 19:11","Fall2","DO, SS, DC","no","At small pondo below rock weir","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, above barrier","PRJ107489_Lower Klamath Project ","Fall Creek","Surface","L,C,R",0.96,31.8,18.8,7.84,154.3,NA,-122.3461373,42.0176536,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Fall2_20230719_7",7,600,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 19:11","Fall2","DO, SS, DC","no","At small pondo below rock weir","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, above barrier","PRJ107489_Lower Klamath Project ","Fall Creek","Surface","L,C,R",0.96,31.8,18.8,7.84,154.3,NA,-122.3461373,42.0176536,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Fall2_20230719_8",8,750,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 19:11","Fall2","DO, SS, DC","no","At small pondo below rock weir","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, above barrier","PRJ107489_Lower Klamath Project ","Fall Creek","Surface","L,C,R",0.96,31.8,18.8,7.84,154.3,NA,-122.3461373,42.0176536,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Fall2_20230719_9",9,650,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 19:11","Fall2","DO, SS, DC","no","At small pondo below rock weir","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, above barrier","PRJ107489_Lower Klamath Project ","Fall Creek","Surface","L,C,R",0.96,31.8,18.8,7.84,154.3,NA,-122.3461373,42.0176536,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Jenny1_20230719_1",1,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 20:45","Jenny1","SS, DK","no","Moved to reservoirs bank. Update to restored channel for next sample.","Siskiyou","CA",2023,"Reservoir","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Iron Gate Reservoir","Surface","L",0.336,39.1,27.7,9.75,NA,NA,-122.4007327,41.97268795,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Jenny1_20230719_2",2,760,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 20:45","Jenny1","SS, DK","no","Moved to reservoirs bank. Update to restored channel for next sample.","Siskiyou","CA",2023,"Reservoir","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Iron Gate Reservoir","Surface","L",0.336,39.1,27.7,9.75,NA,NA,-122.4007327,41.97268795,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Jenny1_20230719_3",3,700,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 20:45","Jenny1","SS, DK","no","Moved to reservoirs bank. Update to restored channel for next sample.","Siskiyou","CA",2023,"Reservoir","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Iron Gate Reservoir","Surface","L",0.336,39.1,27.7,9.75,NA,NA,-122.4007327,41.97268795,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Jenny1_20230719_4",4,580,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 20:45","Jenny1","SS, DK","no","Moved to reservoirs bank. Update to restored channel for next sample.","Siskiyou","CA",2023,"Reservoir","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Iron Gate Reservoir","Surface","L",0.336,39.1,27.7,9.75,NA,NA,-122.4007327,41.97268795,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Jenny1_20230719_5",5,725,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 20:45","Jenny1","SS, DK","no","Moved to reservoirs bank. Update to restored channel for next sample.","Siskiyou","CA",2023,"Reservoir","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Iron Gate Reservoir","Surface","L",0.336,39.1,27.7,9.75,NA,NA,-122.4007327,41.97268795,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Jenny1_20230719_6",6,600,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 20:45","Jenny1","SS, DK","no","Moved to reservoirs bank. Update to restored channel for next sample.","Siskiyou","CA",2023,"Reservoir","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Iron Gate Reservoir","Surface","L",0.336,39.1,27.7,9.75,NA,NA,-122.4007327,41.97268795,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Jenny1_20230719_7",7,600,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 20:45","Jenny1","SS, DK","no","Moved to reservoirs bank. Update to restored channel for next sample.","Siskiyou","CA",2023,"Reservoir","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Iron Gate Reservoir","Surface","L",0.336,39.1,27.7,9.75,NA,NA,-122.4007327,41.97268795,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Jenny1_20230719_8",8,725,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 20:45","Jenny1","SS, DK","no","Moved to reservoirs bank. Update to restored channel for next sample.","Siskiyou","CA",2023,"Reservoir","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Iron Gate Reservoir","Surface","L",0.336,39.1,27.7,9.75,NA,NA,-122.4007327,41.97268795,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Jenny1_20230719_9",9,650,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 20:45","Jenny1","SS, DK","no","Moved to reservoirs bank. Update to restored channel for next sample.","Siskiyou","CA",2023,"Reservoir","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Iron Gate Reservoir","Surface","L",0.336,39.1,27.7,9.75,NA,NA,-122.4007327,41.97268795,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Jenny3_20230719_1",1,825,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 22:38","Jenny3","DC, DK, SS","no","Site is immediately upstream of old concrete dam","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface","L,R,C",0.891691655,40,23.2,7.82,212.6,NA,-122.3824132,41.98321762,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Jenny3_20230719_2",2,950,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 22:38","Jenny3","DC, DK, SS","no","Site is immediately upstream of old concrete dam","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface","L,R,C",0.891691655,40,23.2,7.82,212.6,NA,-122.3824132,41.98321762,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Jenny3_20230719_3",3,900,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 22:38","Jenny3","DC, DK, SS","no","Site is immediately upstream of old concrete dam","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface","L,R,C",0.891691655,40,23.2,7.82,212.6,NA,-122.3824132,41.98321762,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Jenny3_20230719_4",4,675,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 22:38","Jenny3","DC, DK, SS","no","Site is immediately upstream of old concrete dam","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface","L,R,C",0.891691655,40,23.2,7.82,212.6,NA,-122.3824132,41.98321762,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Jenny3_20230719_5",5,875,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 22:38","Jenny3","DC, DK, SS","no","Site is immediately upstream of old concrete dam","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface","L,R,C",0.891691655,40,23.2,7.82,212.6,NA,-122.3824132,41.98321762,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Jenny3_20230719_6",6,875,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 22:38","Jenny3","DC, DK, SS","no","Site is immediately upstream of old concrete dam","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface","L,R,C",0.891691655,40,23.2,7.82,212.6,NA,-122.3824132,41.98321762,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Jenny3_20230719_7",7,825,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 22:38","Jenny3","DC, DK, SS","no","Site is immediately upstream of old concrete dam","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface","L,R,C",0.891691655,40,23.2,7.82,212.6,NA,-122.3824132,41.98321762,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Jenny3_20230719_8",8,650,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 22:38","Jenny3","DC, DK, SS","no","Site is immediately upstream of old concrete dam","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface","L,R,C",0.891691655,40,23.2,7.82,212.6,NA,-122.3824132,41.98321762,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Jenny3_20230719_9",9,700,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 22:38","Jenny3","DC, DK, SS","no","Site is immediately upstream of old concrete dam","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface","L,R,C",0.891691655,40,23.2,7.82,212.6,NA,-122.3824132,41.98321762,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Jenny2_20230719_1",1,700,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 23:57","Jenny2","SS, DK","no","Site is in a boulder glide in an indistict alder gallery. Us/ds photos from channel center","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface","R,L,C",0.892722638,35.1,23.6,7.82,211.1,NA,-122.3922812,41.9791788,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Jenny2_20230719_2",2,950,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 23:57","Jenny2","SS, DK","no","Site is in a boulder glide in an indistict alder gallery. Us/ds photos from channel center","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface","R,L,C",0.892722638,35.1,23.6,7.82,211.1,NA,-122.3922812,41.9791788,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Jenny2_20230719_3",3,650,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 23:57","Jenny2","SS, DK","no","Site is in a boulder glide in an indistict alder gallery. Us/ds photos from channel center","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface","R,L,C",0.892722638,35.1,23.6,7.82,211.1,NA,-122.3922812,41.9791788,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Jenny2_20230719_4",4,600,"pooled water sample","RNAprotect Tissue Reagent","Ran out of water next 3","Sterivex","0.45 micron","7/19/2023 23:57","Jenny2","SS, DK","no","Site is in a boulder glide in an indistict alder gallery. Us/ds photos from channel center","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface","R,L,C",0.892722638,35.1,23.6,7.82,211.1,NA,-122.3922812,41.9791788,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Jenny2_20230719_5",5,650,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 23:57","Jenny2","SS, DK","no","Site is in a boulder glide in an indistict alder gallery. Us/ds photos from channel center","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface","R,L,C",0.892722638,35.1,23.6,7.82,211.1,NA,-122.3922812,41.9791788,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Jenny2_20230719_6",6,550,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 23:57","Jenny2","SS, DK","no","Site is in a boulder glide in an indistict alder gallery. Us/ds photos from channel center","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface","R,L,C",0.892722638,35.1,23.6,7.82,211.1,NA,-122.3922812,41.9791788,"DNA extraction","Genidaqs freezer (-20 degrees C)",66,NA
"Jenny2_20230719_7",7,925,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 23:57","Jenny2","SS, DK","no","Site is in a boulder glide in an indistict alder gallery. Us/ds photos from channel center","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface","R,L,C",0.892722638,35.1,23.6,7.82,211.1,NA,-122.3922812,41.9791788,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Jenny2_20230719_8",8,825,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 23:57","Jenny2","SS, DK","no","Site is in a boulder glide in an indistict alder gallery. Us/ds photos from channel center","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface","R,L,C",0.892722638,35.1,23.6,7.82,211.1,NA,-122.3922812,41.9791788,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Jenny2_20230719_9",9,850,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 23:57","Jenny2","SS, DK","no","Site is in a boulder glide in an indistict alder gallery. Us/ds photos from channel center","Siskiyou","CA",2023,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface","R,L,C",0.892722638,35.1,23.6,7.82,211.1,NA,-122.3922812,41.9791788,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Beaver1_20230719_1",1,450,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 21:38","Beaver1","OV, JL","no","Copco reservoir sight (1 bucket river right)","Siskiyou","CA",2023,"Reservoir","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Copco Reservoir","Surface","R",0.264359491,34.11111111,28.4,16.35,152.5,6,-122.31077,41.98836892,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Beaver1_20230719_2",2,500,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/19/2023 21:38","Beaver1","OV, JL","no","Copco reservoir sight (1 bucket river right)","Siskiyou","CA",2023,"Reservoir","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Copco Reservoir","Surface","R",0.264359491,34.11111111,28.4,16.35,152.5,6,-122.31077,41.98836892,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
